NpcId,PosX,PosZ,PosY,RotY,AssetID,NpcName,NpcQuest,NpcTalk,BabySkillLearn,UIAssetsId,QuestID,Transfer,NpcType,SceneID,OpenLv,
14005,10.68,69.1,,152.1102,134,火焰石碑守护者,,112011,,,120001,,NT_Normal,1005,,
14006,-4.65,75.76,,164.1526,133,寒冰石碑守护者,,112012,,,120002,,NT_Normal,1005,,
14007,-10.84,30.78,,166.8836,136,风暴石碑守护者,,112013,,,120003,,NT_Normal,1005,,
14008,3.06,24.97,,152.3953,135,大地石碑守护者,,112014,,,120004,,NT_Normal,1005,,
14009,1.878,8.078,,160.5196,247,墓之守卫-泽恩斯,,112015,,,120005,,NT_Normal,1005,,
15000,10.49,-1.99,,163.8118,292,冒险家 里欧,130001,113010,,,,,NT_Normal,1006,,
15001,11.47,9.44,,146.3416,292,冒险家 里欧,130002,113010,,,,,NT_Normal,1006,,
15002,3.93,13.56,,139.9036,292,冒险家 里欧,130003,113010,,,,,NT_Normal,1006,,
15003,-2.89,17.76,,128.4637,292,冒险家 里欧,130004,113010,,,,,NT_Normal,1006,,
15004,3.82,24.91,,151.3703,292,冒险家 里欧,130005,113010,,,,,NT_Normal,1006,,
15005,11.34,4.77,,170.4735,85,岩浆巨人,,113011,,,130001,,NT_Normal,1006,,
15006,10.9,14.47,,175.3295,320,火焰领主,,113012,,,130002,,NT_Normal,1006,,
15007,-2.74,12.51,,177.7187,73,古代熔岩犬,,113013,,,130003,,NT_Normal,1006,,
15008,-1.92,22.34,,174.2019,151,小鬼群,,113014,,,130004,,NT_Normal,1006,,
15009,10.06,25.69,,166.7274,302,火焰之王 欧司里德,,113015,,,130005,,NT_Normal,1006,,
16000,16.76,6.47,,169.0386,314,水晶使者 艾斯,140001,114012,,,,,NT_Normal,1007,,
16001,17.35,-0.89,,169.7187,314,水晶使者 艾斯,140002,114012,,,,,NT_Normal,1007,,
16002,24.88,6.32,,161.5024,314,水晶使者 艾斯,140003,114012,,,,,NT_Normal,1007,,
16003,10.21,-4.06,,165.7021,314,水晶使者 艾斯,140004,114012,,,,,NT_Normal,1007,,
16004,21.84,-8.44,,151.3703,314,水晶使者 艾斯,140005,114012,,,,,NT_Normal,1007,,
16005,13.45,-8.34,,151.3703,314,水晶使者 艾斯,140006,114012,,,,,NT_Normal,1007,,
16006,18.43,3.79,,170.4735,333,虫族先锋,,114013,,,140001,,NT_Normal,1007,,
16007,20.27,-3.85,,175.3295,98,龙族先锋,,114014,,,140002,,NT_Normal,1007,,
16008,24.48,2.59,,177.7187,328,虫族领主,,114015,,,140003,,NT_Normal,1007,,
16009,11.35,-1.44,,174.2019,70,龙族领主,,114016,,,140004,,NT_Normal,1007,,
16010,23,-12.57,,166.7274,155,虫后 洁,,114017,,,140005,,NT_Normal,1007,,
16011,14.2,-11.6,,169.0386,324,龙王 隆都,,114018,,,140006,,NT_Normal,1007,,
17000,0.02,20.32,,163.8118,357,时间贤者 莲里,150001;150002;150003;150004;150005,115015,,,,,NT_Normal,1008,,
17005,-16.81872,22.14877,,88.29247,247,失控的暗黑僧侣,,115010,,,150001,,NT_Normal,1008,,
17006,0.24,36.68,,178.5269,355,失控的招财猫,,115011,,,150002,,NT_Normal,1008,,
17007,15.565,22.358,,-91.9613,353,失控的番茄精灵,,115012,,,150003,,NT_Normal,1008,,
17008,-0.165,7.198,,2.575378,349,失控的狮鹫兽,,115013,,,150004,,NT_Normal,1008,,
17009,0.6196719,24.76584,,-84.86667,378,失控的中枢管理员,,115014,,,150005,,NT_Normal,1008,,
20000,-14.33,5.71,0,179.7571,128,家族管家,,120030,,UIASSETS_FamilinfoPanel,,,NT_Normal,1100,1,
20001,-16.31,-0.48,0,179.7571,40,家族助理 丽丽,,120031,,UIASSETS_GuildBattlePanel,,,NT_Normal,1100,1,
20002,-3.06,1.8,0,-155.6181,199,银行管理员 欧尔,,120033,,UIASSETS_FanilyBank,,,NT_Normal,1100,1,
20003,-13.43,-9.57,0,164.5951,212,家族日常 波波,50010;50011;50012;50013;50014;50015;50017;50018;50019;50020;50021;50022;50023;50024;50025;50026;50027;50028;50029;50030;50031;50032;50033,120032,,,,,NT_Normal,1100,1,
20004,-20.25,-32.34,0,144.3251,290,采集场管理员 达达,,120036,,UIASSETS_FamilyCollection,,,NT_Normal,1100,1,
20005,5.08,-36.43,0,155.5328,232,祝福女神祭祀 欧罗那,,120035,,,,,NT_Normal,1100,1,
20006,-0.98,-11.23,0,122.747,231,守护兽图腾 塞纳,,120034,,UIASSETS_FamilyMonster,,,NT_Normal,1100,1,
20007,-10.33,-5.28,0,89.26117,8,后勤管理员 莫索,50100;50101;50102,120037,,,,,NT_Normal,1100,1,
20008,-18.5,-6.08,0,126.9711,292,家族商人 迈欧,,120038,,UIASSETS_FamilShopPanel,,,NT_Normal,1100,1,
20009,-20.2,-12.87,0,-121.5407,62,神秘人,,120039,,,,,NT_Normal,1100,1,
56031,5.134,3.01,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56032,6.42,3.479,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,2,20,
56033,2.51,19.37,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56034,8.4,13.93,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56035,9.38,20.39,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56036,4,21.2,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56037,7.72,16.64,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56038,5.637,12.605,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56039,4.06,13.61,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56040,3.54,15.29,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56041,3.4,17.42,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,2,20,
56042,5.995,15.786,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,2,20,
56043,-3.98,3.04,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,2,20,
56044,1.47,-2.26,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,2,20,
56045,7.58,11.86,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,2,20,
56048,20,-22.6,0,0,136,攻城精英金怪,,30048,,,,,NT_TeamPK,801,20,
56049,1.97,-13.35,0,0,237,攻城精英夺命螳螂,,30049,,,,,NT_TeamPK,801,20,
56050,8.92,-0.82,0,0,223,攻城精英蜥蜴人斗士,,30050,,,,,NT_TeamPK,801,20,
56051,10.4,-8.94,0,0,241,攻城精英风精,,30051,,,,,NT_TeamPK,801,20,
56052,18.22,-10.53,0,0,119,攻城精英炸弹小子,,30052,,,,,NT_TeamPK,801,20,
56053,17.03,0.21,0,0,6,攻城精英熊猫团,,30053,,,,,NT_TeamPK,801,20,
56054,-1.26,-20.36,0,0,134,攻城精英银怪,,30054,,,,,NT_TeamPK,801,20,
56055,-7.97,-16.82,0,0,113,攻城精英鬼灵,,30055,,,,,NT_TeamPK,801,20,
56056,11.42,-20.59,0,0,113,攻城精英鬼灵,,30056,,,,,NT_TeamPK,801,20,
56057,3.12,7.31,0,0,241,攻城精英风精,,30057,,,,,NT_TeamPK,801,20,
56058,-6.36,7.86,0,0,42,攻城首领盗贼,,30058,,,,,NT_TeamPK,801,20,
56059,19.55,-16.51,0,0,239,攻城首领火精,,30059,,,,,NT_TeamPK,801,20,
56060,13.6,7.21,0,0,73,攻城首领地狱看门犬,,30060,,,,,NT_TeamPK,801,20,
56061,-3.87,-7.34,0,0,156,攻城首领土蜘蛛,,30061,,,,,NT_TeamPK,801,20,
56062,0.74,0,0,0,219,攻城首领银色翼龙,,30062,,,,,NT_TeamPK,801,20,
56063,19.22,-11.53,0,0,336,遗失的家族水晶,,6000,,,50100,,NT_Caiji2,803,20,
56064,4.12,6.31,0,0,337,遗失的家族水晶,,6000,,,50101,,NT_Caiji2,803,20,
56065,0.54,0,0,0,338,遗失的家族水晶,,6000,,,50102,,NT_Caiji2,803,20,
56066,19.22,-11.53,0,0,336,遗失的家族水晶,,6000,,,50100,,NT_Caiji2,801,20,
56067,4.12,6.31,0,0,337,遗失的家族水晶,,6000,,,50101,,NT_Caiji2,801,20,
56068,0.54,0,0,0,338,遗失的家族水晶,,6000,,,50102,,NT_Caiji2,801,20,
56069,19.22,-11.53,0,0,336,遗失的家族水晶,,6000,,,50100,,NT_Caiji2,805,20,
56070,4.12,6.31,0,0,337,遗失的家族水晶,,6000,,,50101,,NT_Caiji2,805,20,
56071,0.54,0,0,0,338,遗失的家族水晶,,6000,,,50102,,NT_Caiji2,805,20,
56131,-12.78,11.59,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,3,20,
56132,-10.83,12.75,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,3,20,
56133,-10.487,10.23,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,3,20,
56134,-9.04,12.34,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,3,20,
56135,-9.441,13.234,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,3,20,
56136,12.35,0,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56137,6.23,1.11,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56138,19.322,-3.468,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56139,6.9,-5.47,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56140,12.79,-15.01,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56141,7.21,-11.09,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56142,-2.56,-1.025,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56143,-1.48,12.77,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56144,10.34,4.38,0,0,58,可爱的蘑菇,,30031,,,,,NT_Mogu,30,20,
56145,0.45,-2.3,0,0,58,可爱的蘑菇,,30032,,,,,NT_Mogu,30,20,
56148,20,-22.6,0,0,136,攻城怪物金怪,,30033,,,,,NT_TeamPK,803,20,
56149,1.97,-13.35,0,0,237,攻城怪物夺命螳螂,,30034,,,,,NT_TeamPK,803,20,
56150,8.92,-0.82,0,0,223,攻城怪物蜥蜴人斗士,,30035,,,,,NT_TeamPK,803,20,
56151,10.4,-8.94,0,0,241,攻城怪物风精,,30036,,,,,NT_TeamPK,803,20,
56152,18.22,-10.53,0,0,119,攻城怪物炸弹小子,,30037,,,,,NT_TeamPK,803,20,
56153,17.03,0.21,0,0,6,攻城怪物熊猫团,,30038,,,,,NT_TeamPK,803,20,
56154,-1.26,-20.36,0,0,134,攻城怪物银怪,,30039,,,,,NT_TeamPK,803,20,
56155,-7.97,-16.82,0,0,113,攻城怪物鬼灵,,30040,,,,,NT_TeamPK,803,20,
56156,11.42,-20.59,0,0,113,攻城怪物鬼灵,,30041,,,,,NT_TeamPK,803,20,
56157,3.12,7.31,0,0,241,攻城怪物风精,,30042,,,,,NT_TeamPK,803,20,
56158,-6.36,7.86,0,0,42,攻城怪物盗贼,,30043,,,,,NT_TeamPK,803,20,
56159,19.55,-16.51,0,0,239,攻城怪物火精,,30044,,,,,NT_TeamPK,803,20,
56160,13.6,7.21,0,0,73,攻城怪物地狱看门犬,,30045,,,,,NT_TeamPK,803,20,
56161,-3.87,-7.34,0,0,156,攻城怪物土蜘蛛,,30046,,,,,NT_TeamPK,803,20,
56162,0.74,0,0,0,219,攻城怪物银色翼龙,,30047,,,,,NT_TeamPK,803,20,
56248,20,-22.6,0,0,136,攻城精英金怪,,30048,,,,,NT_TeamPK,805,20,
56249,1.97,-13.35,0,0,237,攻城精英夺命螳螂,,30049,,,,,NT_TeamPK,805,20,
56250,8.92,-0.82,0,0,223,攻城精英蜥蜴人斗士,,30050,,,,,NT_TeamPK,805,20,
56251,10.4,-8.94,0,0,241,攻城精英风精,,30051,,,,,NT_TeamPK,805,20,
56252,18.22,-10.53,0,0,119,攻城精英炸弹小子,,30052,,,,,NT_TeamPK,805,20,
56253,17.03,0.21,0,0,6,攻城精英熊猫团,,30053,,,,,NT_TeamPK,805,20,
56254,-1.26,-20.36,0,0,134,攻城精英银怪,,30054,,,,,NT_TeamPK,805,20,
56255,-7.97,-16.82,0,0,113,攻城精英鬼灵,,30055,,,,,NT_TeamPK,805,20,
56256,11.42,-20.59,0,0,113,攻城精英鬼灵,,30056,,,,,NT_TeamPK,805,20,
56257,3.12,7.31,0,0,241,攻城精英风精,,30057,,,,,NT_TeamPK,805,20,
56258,-6.36,7.86,0,0,42,攻城首领盗贼,,30058,,,,,NT_TeamPK,805,20,
56259,19.55,-16.51,0,0,239,攻城首领火精,,30059,,,,,NT_TeamPK,805,20,
56260,13.6,7.21,0,0,73,攻城首领地狱看门犬,,30060,,,,,NT_TeamPK,805,20,
56261,-3.87,-7.34,0,0,156,攻城首领土蜘蛛,,30061,,,,,NT_TeamPK,805,20,
56262,0.74,0,0,0,219,攻城首领银色翼龙,,30062,,,,,NT_TeamPK,805,20,
56348,19.7,-4.3,0,137.7143,136,攻城精英金怪,,30048,,,,,NT_Xiji,101,20,
56349,25.16,0.29,0,154.2068,237,攻城精英夺命螳螂,,30049,,,,,NT_Xiji,101,20,
56350,8.92,-4.41,0,155.2702,97,攻城精英蜥蜴人斗士,,30050,,,,,NT_Xiji,101,20,
56351,21.42,-0.48,0,176.5535,241,攻城精英风精,,30051,,,,,NT_Xiji,101,20,
56352,8.8,2.78,0,174.0726,119,攻城精英炸弹小子,,30052,,,,,NT_Xiji,101,20,
56353,25.97,2.86,0,152.1102,6,攻城精英熊猫团,,30053,,,,,NT_Xiji,101,20,
56354,9.57,-9.75,0,164.1526,134,攻城精英银怪,,30054,,,,,NT_Xiji,101,20,
56355,9.56,4.68,0,166.8836,113,攻城精英鬼灵,,30055,,,,,NT_Xiji,101,20,
56356,15.08,-8.58,0,152.3953,113,攻城精英鬼灵,,30056,,,,,NT_Xiji,101,20,
56357,19.77,3.29,0,160.5196,241,攻城精英风精,,30057,,,,,NT_Xiji,101,20,
56358,12.12,-8.03,0,163.8118,42,攻城首领盗贼,,30058,,,,,NT_Xiji,101,20,
56359,6.23,3.11,0,146.3416,239,攻城首领火精,,30059,,,,,NT_Xiji,101,20,
56360,8.59,-7.1,0,139.9036,73,攻城首领地狱看门犬,,30060,,,,,NT_Xiji,101,20,
56361,23.25,1.21,0,128.4637,156,攻城首领土蜘蛛,,30061,,,,,NT_Xiji,101,20,
56362,18.31,-6.68,0,151.3703,219,攻城首领银色翼龙,,30062,,,,,NT_Xiji,101,20,
56448,-3.41,-33.48,0,170.4735,136,攻城精英金怪,,30048,,,,,NT_Xiji,103,20,
56449,-8.19,-14.59,0,175.3295,237,攻城精英夺命螳螂,,30049,,,,,NT_Xiji,103,20,
56450,-10.88,-29.09,0,177.7187,97,攻城精英蜥蜴人斗士,,30050,,,,,NT_Xiji,103,20,
56451,1.72,-27.39,0,174.2019,241,攻城精英风精,,30051,,,,,NT_Xiji,103,20,
56452,-5.77,-22.86,0,166.7274,119,攻城精英炸弹小子,,30052,,,,,NT_Xiji,103,20,
56453,1.22,-24.3,0,169.0386,6,攻城精英熊猫团,,30053,,,,,NT_Xiji,103,20,
56454,-12.54,-22.07,0,169.7187,134,攻城精英银怪,,30054,,,,,NT_Xiji,103,20,
56455,-4.67,-35.03,0,161.5024,113,攻城精英鬼灵,,30055,,,,,NT_Xiji,103,20,
56456,-8.78,-19.53,0,165.7021,113,攻城精英鬼灵,,30056,,,,,NT_Xiji,103,20,
56457,-10.8,-20.96,0,170.845,241,攻城精英风精,,30057,,,,,NT_Xiji,103,20,
56458,-9.06,-22.43,0,167.119,42,攻城首领盗贼,,30058,,,,,NT_Xiji,103,20,
56459,-1.89,-32.04,0,157.2379,239,攻城首领火精,,30059,,,,,NT_Xiji,103,20,
56460,-7.37,-21.2,0,167.2254,73,攻城首领地狱看门犬,,30060,,,,,NT_Xiji,103,20,
56461,-5.37,-32.9,0,171.3051,156,攻城首领土蜘蛛,,30061,,,,,NT_Xiji,103,20,
56462,-11.54,-26.42,0,170.7732,219,攻城首领银色翼龙,,30062,,,,,NT_Xiji,103,20,
57001,1.39,-0.2,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57002,-8.06,0.6,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57003,-8.77,-4.99,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57004,-7.53,4.7,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57005,5.12,10.02,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57006,10.21,-2.47,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57007,14,3.66,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57008,-3.36,9.4,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57009,-13.71,5.32,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57010,-15.56,-9.67,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57011,-9.19,-11.59,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57012,-4.26,-13.13,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57013,0.79,-10.12,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57014,9.3,-12.16,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57015,-16.69,1.06,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,800,20,
57016,1.39,-0.2,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57017,-8.06,0.6,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57018,-8.77,-4.99,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57019,-7.53,4.7,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57020,5.12,10.02,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57021,10.21,-2.47,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57022,14,3.66,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57023,-3.36,9.4,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57024,-13.71,5.32,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57025,-15.56,-9.67,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57026,-9.19,-11.59,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57027,-4.26,-13.13,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57028,0.79,-10.12,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57029,9.3,-12.16,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57030,-16.69,1.06,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,802,20,
57031,1.39,-0.2,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57032,-8.06,0.6,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57033,-8.77,-4.99,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57034,-7.53,4.7,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57035,5.12,10.02,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57036,10.21,-2.47,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57037,14,3.66,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57038,-3.36,9.4,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57039,-13.71,5.32,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57040,-15.56,-9.67,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57041,-9.19,-11.59,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57042,-4.26,-13.13,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57043,0.79,-10.12,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57044,9.3,-12.16,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
57045,-16.69,1.06,0,0,20,天降宝箱,,40000,,,,,NT_SinglePK,804,20,
60000,-1.51,0,0,90,43,风之守护兽,,130137,,,,,NT_Xiji,810,25,
60001,1.75,0.66,0,90,43,风之守护兽,,130137,,,,,NT_Xiji,810,25,
60002,22.63,-8.89,0,-90,43,风之守护兽,,130137,,,,,NT_Xiji,810,25,
60003,25.7,-7.72,0,-90,43,风之守护兽,,130137,,,,,NT_Xiji,810,25,
60004,6.13,-1.7,0,90,325,火之守护兽,,130135,,,,,NT_Xiji,810,25,
60005,-0.55,-4.53,0,90,325,火之守护兽,,130135,,,,,NT_Xiji,810,25,
60006,29.28,-8.8,0,-90,325,火之守护兽,,130135,,,,,NT_Xiji,810,25,
60007,32.72,-7.3,0,-90,325,火之守护兽,,130135,,,,,NT_Xiji,810,25,
60008,1.83,-7.22,0,90,299,水之守护兽,,130136,,,,,NT_Xiji,810,25,
60009,6.89,-7.44,0,90,299,水之守护兽,,130136,,,,,NT_Xiji,810,25,
60010,23.48,-2.58,0,-90,299,水之守护兽,,130136,,,,,NT_Xiji,810,25,
60011,30.21,-4.2,0,-90,299,水之守护兽,,130136,,,,,NT_Xiji,810,25,
60012,-0.74,-9.6,0,90,323,地之守护兽,,130138,,,,,NT_Xiji,810,25,
60013,4.46,-9.66,0,90,323,地之守护兽,,130138,,,,,NT_Xiji,810,25,
60014,27.69,1.31,0,-90,323,地之守护兽,,130138,,,,,NT_Xiji,810,25,
60015,31.7,0.11,0,-90,323,地之守护兽,,130138,,,,,NT_Xiji,810,25,
67000,-5.01,1.32,0,0,239,逃跑的精怪,,137000,,,,,NT_Tongji,2,30,
67001,2.56,1.52,0,0,239,逃跑的精怪,,137001,,,,,NT_Tongji,2,30,
67002,1.17,-2.91,0,0,239,逃跑的精怪,,137002,,,,,NT_Tongji,2,30,
67003,-8.27,8.06,0,0,239,逃跑的精怪,,137003,,,,,NT_Tongji,2,30,
67004,-1.96,-1.22,0,0,239,逃跑的精怪,,137004,,,,,NT_Tongji,2,30,
67005,-4.95,-3.6,0,0,239,逃跑的精怪,,137005,,,,,NT_Tongji,2,30,
67006,-1.86,5.31,0,0,239,逃跑的精怪,,137006,,,,,NT_Tongji,2,30,
67007,-10.08,9.347,0,0,239,逃跑的精怪,,137007,,,,,NT_Tongji,2,30,
67008,3.07,-1.77,0,0,239,逃跑的精怪,,137008,,,,,NT_Tongji,2,30,
67009,6.024,-0.41,0,0,240,逃跑的精怪,,137009,,,,,NT_Tongji,2,30,
67010,-10.89,10.52,0,0,240,逃跑的精怪,,137010,,,,,NT_Tongji,3,30,
67011,8.793,-1.425,0,0,240,逃跑的精怪,,137011,,,,,NT_Tongji,3,30,
67012,1.85,18.47,0,0,240,逃跑的精怪,,137012,,,,,NT_Tongji,30,30,
67013,6.15,7.2,0,0,240,逃跑的精怪,,137013,,,,,NT_Tongji,30,30,
67014,8.793,-13.397,0,0,240,逃跑的精怪,,137014,,,,,NT_Tongji,30,30,
67015,-8.91,-7.41,0,0,240,逃跑的精怪,,137015,,,,,NT_Tongji,30,30,
67016,16.54,-9.22,0,0,240,逃跑的精怪,,137016,,,,,NT_Tongji,30,30,
67017,11.45,-14.36,0,0,240,逃跑的精怪,,137017,,,,,NT_Tongji,30,30,
67018,12.75,-7.4,0,0,242,逃跑的精怪,,137018,,,,,NT_Tongji,30,30,
67019,13.69,-3.75,0,0,242,逃跑的精怪,,137019,,,,,NT_Tongji,30,30,
67020,14.67,8.23,0,0,242,逃跑的精怪,,137020,,,,,NT_Tongji,20,30,
67021,13.71,8.6,0,0,242,逃跑的精怪,,137021,,,,,NT_Tongji,20,30,
67022,13.99,7.48,0,0,242,逃跑的精怪,,137022,,,,,NT_Tongji,20,30,
67023,15.63,7.06,0,0,242,逃跑的精怪,,137023,,,,,NT_Tongji,20,30,
67024,17.28,9.38,0,0,242,逃跑的精怪,,137024,,,,,NT_Tongji,20,30,
67025,-8.15,13.74,0,0,242,逃跑的精怪,,137025,,,,,NT_Tongji,3,30,
67026,4.82,2.43,0,0,355,逃跑的精怪,,137026,,,,,NT_Tongji,30,30,
67027,2.08,-4.5,0,0,353,逃跑的精怪,,137027,,,,,NT_Tongji,30,30,
67028,-2.19,-7.91,0,0,355,逃跑的精怪,,137028,,,,,NT_Tongji,30,30,
67029,9.83,-8.02,0,0,353,逃跑的精怪,,137029,,,,,NT_Tongji,30,30,
70001,-7.67,4.72,0,137.7143,136,魔族先锋,,30048,,,,,NT_Xiji,1100,20,
70002,-8.7935,0.25,0,154.2068,237,魔族先锋,,30049,,,,,NT_Xiji,1100,20,
70003,-19.23,2.11,0,155.2702,223,魔族先锋,,30050,,,,,NT_Xiji,1100,20,
70004,-18.09,-6.46,0,176.5535,241,魔族先锋,,30051,,,,,NT_Xiji,1100,20,
70005,-1.52,-3.52,0,174.0726,119,魔族先锋,,30052,,,,,NT_Xiji,1100,20,
70006,-7.71,-7.01,0,152.1102,6,魔族先锋,,30053,,,,,NT_Xiji,1100,20,
70007,-18.19,-9.64,0,164.1526,134,魔族先锋,,30054,,,,,NT_Xiji,1100,20,
70008,-17.27,-15.66,0,166.8836,113,魔族先锋,,30055,,,,,NT_Xiji,1100,20,
70009,-9.69,-11.71,0,152.3953,113,魔族先锋,,30056,,,,,NT_Xiji,1100,20,
70010,-5.23,-13.56,0,160.5196,241,魔族先锋,,30057,,,,,NT_Xiji,1100,20,
70011,-0.24,-14.62,0,163.8118,42,魔族先锋,,30058,,,,,NT_Xiji,1100,20,
70012,-11.54,-20.41,0,146.3416,239,魔族先锋,,30059,,,,,NT_Xiji,1100,20,
70013,-21.76,-36.62,0,139.9036,73,魔族先锋,,30060,,,,,NT_Xiji,1100,20,
70014,-16.5,-37.88,0,128.4637,156,魔族先锋,,30061,,,,,NT_Xiji,1100,20,
70015,-18.06,-32.45,0,151.3703,219,魔族先锋,,30062,,,,,NT_Xiji,1100,20,
70017,1.69,-35.65,0,175.3295,136,攻城精英,,30049,,,,,NT_Xiji,1100,20,
70018,3.62,-29.65,0,177.7187,237,攻城精英,,30050,,,,,NT_Xiji,1100,20,
70019,8.46,-31.85,0,174.2019,223,攻城精英,,30051,,,,,NT_Xiji,1100,20,
70020,6.88,-39.64,0,166.7274,241,攻城精英,,30052,,,,,NT_Xiji,1100,20,
