questName,QuestId,QuestKind,QuestType,NeedLevel,NeedItemID,RequireType,Requirement,StartNPC,StartTalk,FinishNPCScene,FinishNPC,DoingScene,DoingCoordinate,ProTalk,FinishTalk,PreQuest,Coin,Exp,Item,ItemNum,Target,TargetNum,DropID,DropID2,chuansong,QuestMiniDesc,Endtarget,QuestDes,JobType,JobLevel,Title,AcceptScript,SubmitScript,PostQuest,Bossnpc
城镇传说,63,QK_Main,QT_Dialog,31,,RT_Nil,,9,156,2,7,,,75,157,62,,,,,,,200063,,30;9,[info=30;7]在罗德里镇内与[fbf21c]镇长耶鲁卡夫[-]交谈[/info],[info=30;7]在罗德里镇内与[fbf21c]镇长耶鲁卡夫[-]交谈[/info],耶鲁卡夫镇长又有事情找咱们了，快去见他吧。,,,,,,64,
贪食的恶狼,64,QK_Main,QT_KillAI,31,,RT_Nil,,7,158,2,9,,,55,159,63,,,,,46,1,200064,,30;7,[info=30;519]在罗德里镇内找到[fbf21c]恶狼希斯[-]，并击败他（建议组队）[/info],[info=30;9]在罗德里镇内与[fbf21c]厨娘莉莉[-]交谈[/info],罗德里镇内来了一头可怕的恶狼，他似乎是被莉莉精湛的厨艺吸引过来的。,,,,,,65,
恐怖的水鬼,65,QK_Main,QT_KillAI,31,,RT_Nil,,9,160,2,9,,,75,161,64,,,,,47,3,200065,,30;9,[info=6|4]在试炼山洞遇敌，击败3个[ff9696]水鬼[-][/info],[info=30;9]在罗德里镇内与[fbf21c]厨娘莉莉[-]交谈[/info],水鬼的传说很吓人的，不过也很吸引人，现在就去见识一下传说的水鬼吧。,,,,,,66,
穿行而过,66,QK_Main,QT_Dialog,31,,RT_Nil,,9,162,2,7,,,75,163,65,,,,,,,200066,,30;9,[info=30;7]在罗德里镇内与[fbf21c]镇长耶鲁卡夫[-]交谈[/info],[info=30;7]在罗德里镇内与[fbf21c]镇长耶鲁卡夫[-]交谈[/info],在罗德里镇完成无数的任务，是时候去找镇长耶鲁卡夫了。,,,,,,67,
深海的巨龙,67,QK_Main,QT_KillAI,31,,RT_Nil,,7,90,2,11,,,55,91,66,,,,,48,1,200067,,30;7,[info=6;510]在试炼山洞找到[fbf21c]海巨龙[-]，并击败他（建议组队）[/info],[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],只有穿过试炼山洞，才可以到巴尔克斯坦继续追寻死灵法师科托，不过首先要面对的则是盘踞在这里的海巨龙。,,,,,,68,
沙漠袭击,68,QK_Main,QT_KillAI,33,,RT_Nil,,11,179,2,11,,,180,181,67,,,,,49;50,2;2,200068,,4;11,[info=4|1]在沙境遇敌，击败2个[ff9696]沙鹰刺客[-]:2个[ff9696]沙狼[-][/info],[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],贝伦大陆西部著名的刺客团体沙鹰派出了刺客来巴尔克斯坦刺杀这里的领主沙漠之狐苏莱曼，快去阻止他们吧。,,,,,"QuestSubmit_68(RECEIVER, ARG0, ARG1, ARG2,ARG3)",69,
狼牙,69,QK_Main,QT_Item,33,,RT_Nil,,11,184,2,11,,,180,185,68,,,,,7013,3,200069,,4;11,[info=4|1]在沙境遇敌，击败[ff9696]沙狼[-]，收集3个[fbf21c]沙狼之牙[-][/info],[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],拔掉沙狼的狼牙吧，让他们彻底失去力量。,,,,,,70,
刺客大师,70,QK_Main,QT_KillAI,33,,RT_Nil,,11,186,2,11,,,180,187,69,,,,,51,1,200070,,4;11,[info=4;520]在巴尔克斯坦找到[fbf21c]沙鹰刺客大师罗塞尔[-]，并击败他（建议组队）[/info],[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],沙鹰刺客大师罗塞尔是这次负责刺杀任务的刺客大师，我们一定要阻止他刺杀苏莱曼大人。,,,,,,71,
信任,71,QK_Main,QT_Dialog,33,,RT_Nil,,11,188,2,12,,,180,189,70,,,,,,,200071,,4;11,[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],据说巴尔克斯坦的侍卫长特里斯坦可以帮助寻找死灵法师科托，让我们马上去见见他吧。,,,,,,72,
花瓣,72,QK_Main,QT_Item,33,,RT_Nil,,12,190,2,12,,,191,192,71,,,,,7014,3,200072,,4;12,[info=4|2]在荒漠长廊遇敌，击败[ff9696]食人花[-]，收集3个[fbf21c]食人花花瓣[-][/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],帮助侍卫长特里斯坦收集一些食人花花瓣，据说是巴尔克斯坦的医师需要的。,,,,,,73,
可怕的沙漠,73,QK_Main,QT_KillAI,33,,RT_Nil,,12,193,2,12,,,191,194,72,,,,,52;53,2;2,200073,,4;12,[info=4|2]在荒漠长廊遇敌，击败2个[ff9696]食人花[-]:2个[ff9696]沙漠蝎[-][/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],巴尔克斯坦沙漠中有很多可怕的生物，我们一定要消灭这些可怕的生物了，让我们为巴尔克斯坦做一些贡献吧。,,,,,,74,
对策,74,QK_Main,QT_Dialog,33,,RT_Nil,,12,195,2,11,,,191,196,73,,,,,,,200074,,4;12,[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],[info=4;11]在沙境与[fbf21c]女将军米勒娃[-]交谈[/info],面对来犯巴尔克斯坦的奥梅亚斯小队，赶快与米勒娃将军商量一下对策吧。,,,,,,75,
尸潮,75,QK_Main,QT_KillAI,33,,RT_Nil,,11,197,2,12,,,180,198,74,,,,,54;55,2;2,200075,,4;11,[info=4|3]在沙暴瀑布遇敌，击败2个[ff9696]丧尸[-]:2个[ff9696]奥梅亚斯斥候[-][/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],尸潮！这是贝伦大陆上最可怕的灾害之一，让我们尽全力帮助巴尔克斯坦度过这个难关吧。,,,,,,76,
烈日之矿,76,QK_Main,QT_Item,33,,RT_Nil,,12,199,2,12,,,191,200,75,,,,,7035,3,200076,,4;12,[info=4;1515]在沙暴瀑布，寻找3个[ff9696]精铁矿脉[-]，从中采集3个[ff9696]精铁矿[-][/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],为了巴尔克斯坦，寻找珍贵的精铁矿石，以助未来的战事。,,,,"QuestAccept_caiji5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","QuestSubmit_caiji5(RECEIVER, ARG0, ARG1, ARG2,ARG3)",77,
邻邦的变色龙,77,QK_Main,QT_KillAI,33,,RT_Nil,,12,201,2,12,,,191,202,76,,,,,56,1,200077,,4;12,[info=4;521]在沙暴瀑布找到[fbf21c]变色龙罗迪[-]，并击败他（建议组队）[/info],[info=4;12]在巴尔克斯坦与[fbf21c]侍卫长特里斯坦[-]交谈[/info],变色龙罗迪，奥梅亚斯军中最出众的谍报人员，为了觐见苏莱曼大人，就让我们去对付他吧。,,,,,,78,
沙漠之狐,78,QK_Main,QT_Dialog,33,,RT_Nil,,12,203,2,13,,,191,204,77,,,,,,,200078,,4;12,[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],在为巴尔克斯坦做了很多事情以后，终于受到了巴尔克斯坦的领主，沙漠之狐苏莱曼的召唤。,,,,,,79,
邪教,79,QK_Main,QT_KillAI,35,,RT_Nil,,13,205,2,13,,,206,207,78,,,,,57;58,2;2,200079,,4;13,[info=104|1]在毒龙祭坛遇敌，击败2个[ff9696]异教徒[-]:2个[ff9696]红帽子[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],毒龙祭坛，是一个邪教的根据地，让我们去那里探究一下这些异教徒会不会对巴尔克斯坦的人造成威胁吧。,,,,,,80,
蛊惑者,80,QK_Main,QT_KillAI,35,,RT_Nil,,13,210,2,13,,,206,211,79,,,,,59,3,200080,,4;13,[info=104|2]在毒龙祭坛遇敌，击败3个[ff9696]异教长老[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],邪教组织最邪恶的就是这群异教长老，他们是蛊惑人心者，所以我们必须根除掉这种罪恶。,,,,,,81,
召唤,81,QK_Main,QT_KillAI,35,,RT_Nil,,13,212,2,13,,,206,213,80,,,,,60,1,200081,,4;13,[info=104;522]在毒龙祭坛找到[fbf21c]惰魔[-]，并击败他（建议组队）[/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],邪教召唤出了可怕的异界惰魔，我们必须阻止他在人界作恶。,,,,,,82,
火种,82,QK_Main,QT_Item,35,,RT_Nil,,13,214,2,13,,,206,215,81,,,,,7015,3,200082,,4;13,[info=104|2]在毒龙祭坛遇敌，击败[ff9696]异教之火[-]，收集3个[fbf21c]火种[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],异教之火，会产生说邪恶的火种，而这种火种，就是邪教的力量源泉，让我们夺取这些火种吧。,,,,,,83,
邪教异宝,83,QK_Main,QT_Item,35,,RT_Nil,,13,216,2,13,,,206,217,82,,,,,7036,3,200083,,4;13,[info=104;1518]在毒龙祭坛，寻找3个[ff9696]邪教宝箱[-]，从中采集3个[ff9696]万千珠宝[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],在毒龙祭坛中，有很多邪教的宝物，帮助苏莱曼大人收集这些宝物吧。,,,,"QuestAccept_caiji6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","QuestSubmit_caiji6(RECEIVER, ARG0, ARG1, ARG2,ARG3)",84,
八脚怪,84,QK_Main,QT_KillAI,35,,RT_Nil,,13,218,2,13,,,206,219,83,,,,,62,3,200084,,4;13,[info=105|1]在王者墓穴遇敌，击败3个[ff9696]土蜘蛛[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],恐怖的八脚怪，它们残忍，嗜血，成群结队，想要穿过王者墓穴，就必须勇敢的面对这些怪物。,,,,,,85,
恐怖墓穴,85,QK_Main,QT_KillAI,35,,RT_Nil,,13,220,2,13,,,206,221,84,,,,,63,3,200085,,4;13,[info=105|2]在王者墓穴遇敌，击败3个[ff9696]木乃伊[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],在王者墓穴这里，一定要注意那些沉睡的木乃伊，那种不死生物都是非常可怕的。,,,,,,86,
恶鬼,86,QK_Main,QT_KillAI,35,,RT_Nil,,13,222,2,13,,,206,223,85,,,,,64,3,200086,,4;13,[info=105|3]在王者墓穴遇敌，击败3个[ff9696]食尸鬼[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],王者墓穴中潜藏着可怕的食人恶鬼，为了巴尔克斯坦的安危，一定要清除掉一些食尸鬼。,,,,,,87,
墓穴的守卫,87,QK_Main,QT_KillAI,37,,RT_Nil,,13,224,2,13,,,206,225,86,,,,,65,3,200087,,4;13,[info=105|4]在王者墓穴遇敌，击败3个[ff9696]骷髅战士[-][/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],据说在王者墓穴，有很多骷髅战士，他们在守护着一个强大的不死生物。,,,,,,88,
永生,88,QK_Main,QT_KillAI,37,,RT_Nil,,13,226,2,13,,,206,227,87,,,,,66,1,200088,,4;13,[info=105;523]在王者墓穴找到[fbf21c]巫妖克佳苏尔德[-]，并击败他（建议组队）[/info],[info=4;13]在巴尔克斯坦与[fbf21c]沙漠之狐苏莱曼[-]交谈[/info],曾经巴尔克斯坦的王者，帝王克佳苏尔德，现在却已经成为了一个邪恶的巫妖，让我们净化这颗罪恶的不死生物吧。,,,,,,89,
斥候,89,QK_Main,QT_Dialog,37,,RT_Nil,,13,232,2,14,,,206,233,88,,,,,,,200089,,4;13,[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],已经成功穿越王者墓穴，到达绝望沙漠了，苏莱曼大人表示可以在绝望沙漠找到巴尔克斯坦的斥候克拉克寻求帮助。,,,,,,90,
拔刺,90,QK_Main,QT_Item,37,,RT_Nil,,14,230,2,14,,,235,231,89,,,,,7016,3,200090,,40;14,[info=40|4]在绝望沙漠遇敌，击败[ff9696]狂暴刺球[-]，收集3个[fbf21c]仙人掌之刺[-][/info],[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],拔掉狂暴刺球的刺吧，那样就会让它们失去威胁。,,,,,,91,
夺取饰品,91,QK_Main,QT_Item,37,,RT_Nil,,14,237,2,14,,,235,238,90,,,,,7017,3,200091,,40;14,[info=40|5]在绝望沙漠遇敌，击败[ff9696]哥布林[-]，收集3个[fbf21c]哥布林饰品[-][/info],[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],哥布林部落的哥布林，他们的饰物都是用巴尔克斯坦人财物制作而成的，让我们把这些饰物还给巴尔克斯坦人吧。,,,,,,92,
大漠凶灵,92,QK_Main,QT_KillAI,37,,RT_Nil,,14,239,2,14,,,235,240,91,,,,,69;70,2;2,200092,,40;14,[info=40|6]在绝望沙漠遇敌，击败2个[ff9696]幽灵[-]:2个[ff9696]小蝙蝠[-][/info],[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],在绝望沙漠，游荡着可怕的幽灵，它们总是会袭击过往旅人，为了巴尔克斯坦过往旅人的安危，让我们去清除掉这些幽灵吧。,,,,,,93,
沙漠瑰宝,93,QK_Main,QT_Item,37,,RT_Nil,,14,241,2,14,,,235,242,92,,,,,7037,3,200093,,40;14,[info=40;1521]在绝望沙漠，寻找3个[ff9696]沙海草[-]，从中采集3个[ff9696]沙海果[-][/info],[info=40;14]在绝望沙漠与[fbf21c]沙漠斥候克拉克[-]交谈[/info],在死亡沙漠上找到珍贵的草药，采集珍贵的沙海果。,,,,"QuestAccept_caiji7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","QuestSubmit_caiji7(RECEIVER, ARG0, ARG1, ARG2,ARG3)",94,
蝎子王,94,QK_Main,QT_KillAI,37,,RT_Nil,,14,243,2,15,,,235,244,93,,,,,71,1,200094,,40;14,[info=40;524]在绝望沙漠找到[fbf21c]蝎子王阿克苏[-]，并击败他（建议组队）[/info],[info=40;15]在绝望沙漠与[fbf21c]火焰石像公告[-]交谈[/info],绝望沙漠中永恒的霸主，最为可怕的蝎子王阿克苏，我们一定要阻止他统治巴尔克斯坦。,,,,,,95,
赤色凶兆,95,QK_Main,QT_KillAI,37,,RT_Nil,,15,245,2,15,,,246,247,94,,,,,72;73,2;2,200095,,40;15,[info=40|7]在绝望沙漠遇敌，击败2个[ff9696]血腥恶熊[-]:2个[ff9696]杀人蜂[-][/info],[info=40;15]在绝望沙漠与[fbf21c]火焰石像公告[-]交谈[/info],接受火焰石像公告上的委托，解决掉一些危害巴尔克斯坦附近村落的血腥恶熊和杀人蜂吧。,,,,,,96,
滴血的骨头,96,QK_Main,QT_Item,37,,RT_Nil,,15,252,2,15,,,246,253,95,,,,,7018,12,200096,,40;15,[info=40|8]在绝望沙漠遇敌，击败[ff9696]血骷髅[-]，收集12个[fbf21c]血骨[-][/info],[info=40;15]在绝望沙漠与[fbf21c]火焰石像公告[-]交谈[/info],接受火焰石像公告上的委托，收集一些血骷髅的血骨，这些血骨是非常珍贵的炼金素材，想不到如此可怕的生物，竟然还对人类有益处。,,,,,,97,
沙漠中的恶魔,97,QK_Main,QT_KillAI,37,,RT_Nil,,15,254,2,16,,,246,255,96,,,,,75,1,200097,,40;15,[info=40;525]在绝望沙漠找到[fbf21c]巨型死亡蠕虫[-]，并击败他（建议组队）[/info],[info=40;16]在绝望沙漠与[fbf21c]寒冰石像公告[-]交谈[/info],接受火焰石像公告上的委托，搜寻沙漠中可怕的巨型死亡蠕虫的下落，当找到它后，消灭这个可怕的怪物。,,,,,,98,
镰刀,98,QK_Main,QT_KillAI,39,,RT_Nil,,16,256,2,16,,,257,258,97,,,,,76,3,200098,,40;16,[info=40|9]在绝望沙漠遇敌，击败3个[ff9696]螳螂[-][/info],[info=40;16]在绝望沙漠与[fbf21c]寒冰石像公告[-]交谈[/info],接受寒冰石像公告上的委托，与擅长使用镰刀将别人喉咙割开的沙漠杀手螳螂战斗。,,,,,,99,
夺取鱼骨,99,QK_Main,QT_Item,39,,RT_Nil,,16,261,2,16,,,257,262,98,,,,,7019,3,200099,,40;16,[info=40|10]在绝望沙漠遇敌，击败[ff9696]猫人[-]，收集3个[fbf21c]猫人的鱼骨[-][/info],[info=40;16]在绝望沙漠与[fbf21c]寒冰石像公告[-]交谈[/info],接受寒冰石像公告上的委托，去夺取猫人的鱼骨吧，猫人的鱼骨对猫人来说就如同圣物一样，看来一场大战不可避免了。,,,,,,100,
如同恶梦,100,QK_Main,QT_KillAI,39,,RT_Nil,,16,263,2,16,,,257,264,99,,,,,78,3,200100,,40;16,[info=40|9]在绝望沙漠遇敌，击败3个[ff9696]噩梦耗子[-][/info],[info=40;16]在绝望沙漠与[fbf21c]寒冰石像公告[-]交谈[/info],接受寒冰石像公告上的委托，去见识一下巴尔克斯坦独有的恐怖生物噩梦耗子，这种生物现在快泛滥成灾了。,,,,,,101,
屹立的魔鬼,101,QK_Main,QT_KillAI,39,,RT_Nil,,16,265,2,17,,,257,266,100,,,,,79,1,200101,,40;16,[info=40;526]在绝望沙漠找到[fbf21c]沙漠吞噬花[-]，并击败他（建议组队）[/info],[info=40;17]在绝望沙漠与[fbf21c]赤土石像公告[-]交谈[/info],接受寒冰石像公告上的委托，去消灭号称沙漠中屹立的魔鬼，沙漠吞噬花，这个生物会吞噬它所见到的一切。,,,,,,102,
箱体内的宝石,102,QK_Main,QT_Item,39,,RT_Nil,,17,267,2,17,,,268,269,101,,,,,7020,3,200102,,40;17,[info=40|11]在绝望沙漠遇敌，击败[ff9696]恐怖箱[-]，收集3个[fbf21c]宝石[-][/info],[info=40;17]在绝望沙漠与[fbf21c]赤土石像公告[-]交谈[/info],接受赤土石像公告上的委托，去搜寻恐怖箱内藏着的宝石，恐怖箱内藏宝石，这样的感觉真像贝壳里藏珍珠呀。,,,,,,103,
石与贼,103,QK_Main,QT_KillAI,39,,RT_Nil,,17,272,2,17,,,268,273,102,,,,,81;82,2;2,200103,,40;17,[info=40|12]在绝望沙漠遇敌，击败2个[ff9696]石怪[-]:2个[ff9696]盗贼[-][/info],[info=40;17]在绝望沙漠与[fbf21c]赤土石像公告[-]交谈[/info],接受赤土石像公告上的委托，看上去是石头，却不见得是石头，这个委托人不知道怎么就这么讨厌石怪，非要去清楚一些。,,,,,,104,
恶名昭彰,104,QK_Main,QT_KillAI,39,,RT_Nil,,17,276,2,17,,,268,277,103,,,,,83,1,200104,,40;17,[info=40;527]在绝望沙漠找到[fbf21c]沙漠恶匪巴托[-]，并击败他（建议组队）[/info],[info=40;17]在绝望沙漠与[fbf21c]赤土石像公告[-]交谈[/info],接受赤土石像公告上的委托，消灭残忍的沙漠恶匪巴托，巴托是巴尔克斯坦最邪恶的匪徒，一定要除去这个祸害。,,,,,,105,
接触敌势力,105,QK_Main,QT_Dialog,39,,RT_Nil,,17,278,2,18,,,268,279,104,,,,,,,200105,,40;17,[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],完成了全部石像公告的委托，现在去沙漠绿洲探一探那些可疑的人吧。,,,,,,106,
食人魔部落,106,QK_Main,QT_KillAI,39,,RT_Nil,,18,280,2,18,,,281,282,105,,,,,84,3,200106,,40;18,[info=106|1]在贸易通道遇敌，击败3个[ff9696]食人魔[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],决心帮助奥梅亚斯与巴尔克斯坦之间的关系缓和，首先去肃清贸易通道的食人魔部落吧。,,,,,,107,
蜥蜴人部落,107,QK_Main,QT_KillAI,41,,RT_Nil,,18,283,2,18,,,281,284,106,,,,,85,3,200107,,40;18,[info=106|2]在贸易通道遇敌，击败3个[ff9696]蜥蜴人战士[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],蜥蜴人部落也盘踞在贸易通道，要经过贸易通道，总要面对这些阴险狡诈的蜥蜴人。,,,,,,108,
狂飙族地精,108,QK_Main,QT_KillAI,41,,RT_Nil,,18,285,2,18,,,281,286,107,,,,,86,3,200108,,40;18,[info=106|3]在贸易通道遇敌，击败3个[ff9696]狂飙族地精[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],烈风族哥布林，强大、凶残的哥布林部落，如果抱着对付一般哥布林的态度面对它们，那么会死的很快的。,,,,,,109,
领袖莫洛,109,QK_Main,QT_KillAI,41,,RT_Nil,,18,287,2,18,,,281,288,108,,,,,87,1,200109,,40;18,[info=106;528]在贸易通道找到[fbf21c]蜥蜴人莫洛[-]，并击败他（建议组队）[/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],贸易通道，蜥蜴人部落的领袖，莫洛，这是一个非常强悍，善于争斗的蜥蜴人勇士，面对他，一定要拼尽全力。,,,,,,110,
种子,110,QK_Main,QT_Item,41,,RT_Nil,,18,289,2,18,,,281,290,109,,,,,7021,3,200110,,40;18,[info=106|4]在贸易通道遇敌，击败[ff9696]树精[-]，收集3个[fbf21c]种子[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],奥梅亚斯那边有个法师需要沙漠中生存的树精的种子来做研究，去为她找寻一些吧。,,,,,,111,
树与泥,111,QK_Main,QT_KillAI,41,,RT_Nil,,18,291,2,18,,,281,292,110,,,,,88;89,2;2,200111,,40;18,[info=106|4]在贸易通道遇敌，击败2个[ff9696]树精[-]:2个[ff9696]软泥怪[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],夺去了树精的种子，惹得树精和软泥怪暴怒了，没有办法，去教训一下它们，让它们冷静一下吧。,,,,,,112,
沙国古树,112,QK_Main,QT_Item,41,,RT_Nil,,18,293,2,18,,,281,294,111,,,,,7038,3,200112,,40;18,[info=106;1524]在贸易通道，寻找3个[ff9696]千年古树[-]，从中采集3个[ff9696]古木[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],在贸易通道内，有一颗千年古树，它的木质堪称巴尔克斯坦之最，现在就去帮助贾希拉采集一下古木吧。,,,,"QuestAccept_caiji8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","QuestSubmit_caiji8(RECEIVER, ARG0, ARG1, ARG2,ARG3)",113,
毒沙漠,113,QK_Main,QT_KillAI,41,,RT_Nil,,18,295,2,18,,,281,296,112,,,,,90;91,2;2,200113,,40;18,[info=206|1]在贸易通道遇敌，击败2个[ff9696]毒蘑菇[-]:2个[ff9696]刺球[-][/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],毒蘑菇，一种毒性非常强烈的生物，如果让它们进入了巴尔克斯坦，那么势必会造成大型灾害，所以一定要阻止它们。,,,,,,114,
沙漠中的霸王,114,QK_Main,QT_KillAI,41,,RT_Nil,,18,299,2,18,,,281,300,113,,,,,92,1,200114,,40;18,[info=206;529]在贸易通道找到[fbf21c]沙漠巨蜥[-]，并击败他（建议组队）[/info],[info=40;18]在沙漠绿洲与[fbf21c]雪貂贾希拉[-]交谈[/info],奥梅亚斯人在贸易通道中发现了可怕的巨兽，沙漠巨蜥，为了防止它危害巴尔克斯坦，就去处理掉这个可怕的巨兽吧。,,,,,,115,
为了和平,115,QK_Main,QT_Dialog,41,,RT_Nil,,18,301,2,19,,,281,302,114,,,,,,,200115,,40;18,[info=40;19]在沙漠绿洲与[fbf21c]军需官纳威[-]交谈[/info],[info=40;19]在沙漠绿洲与[fbf21c]军需官纳威[-]交谈[/info],想要让巴尔克斯坦与奥梅亚斯和平相处，真是非常困难，首先要面对的，就是内部不和谐的声音，快去见见奥梅亚斯的军需官纳威吧。,,,,,,116,
对抗,116,QK_Main,QT_KillAI,41,,RT_Nil,,19,303,2,19,,,304,305,115,,,,,93,5,200116,,40;19,[info=206|2]在贸易通道遇敌，击败5个[ff9696]熊猫团[-][/info],[info=40;19]在沙漠绿洲与[fbf21c]军需官纳威[-]交谈[/info],在贸易通道中，有个熊猫团，听起来就是个邪恶的阵营，去探一探他们有何目的吧。,,,,,,117,
羽毛,117,QK_Main,QT_Item,43,,RT_Nil,,19,308,2,19,,,304,309,116,,,,,7022,5,200117,,40;19,[info=206|3]在贸易通道遇敌，击败[ff9696]鸟人[-]，收集5个[fbf21c]鸟人之羽[-][/info],[info=40;19]在沙漠绿洲与[fbf21c]军需官纳威[-]交谈[/info],纳威想要用鸟人的羽毛来赚钱，为了赢得他的信任，就去满足他这个无理的要求吧。,,,,,,118,
恐怖的巨人,118,QK_Main,QT_KillAI,43,,RT_Nil,,19,310,2,19,,,304,311,117,,,,,95,5,200118,,40;19,[info=206|4]在贸易通道遇敌，击败5个[ff9696]巨人[-][/info],[info=40;19]在沙漠绿洲与[fbf21c]军需官纳威[-]交谈[/info],巨人竟然出现在了贸易通道，一定要阻止他们进入巴尔克斯坦，不然的话，会引发大灾难。,,,,,,119,
