DropID,text,exp,money,diamond,item-1,item-num-1,pro-type-1,probability-1,item-2,item-num-2,pro-type-2,probability-2,item-3,item-num-3,pro-type-3,probability-3,item-4,item-num-4,pro-type-4,probability-4,item-5,item-num-5,pro-type-5,probability-5,item-6,item-num-6,pro-type-6,probability-6
230015,通缉任务,92800,264,,1760,7,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230016,通缉任务,97600,270,,1760,7,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230017,通缉任务,104000,276,,1761,5,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230018,通缉任务,110400,282,,1761,5,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230019,通缉任务,116800,288,,1761,5,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230020,通缉任务,123200,294,,1761,6,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230021,通缉任务,123200,300,,1761,6,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230022,通缉任务,123200,306,,1761,6,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230023,通缉任务,123200,312,,1761,7,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230024,通缉任务,123200,318,,1761,7,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230025,通缉任务,123200,324,,1761,7,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230026,通缉任务,131200,330,,1761,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230027,通缉任务,131200,336,,1761,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230028,通缉任务,131200,342,,1761,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230029,通缉任务,131200,348,,1761,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230030,通缉任务,131200,354,,1761,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230031,通缉任务,131200,360,,1762,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230032,通缉任务,140000,366,,1762,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230033,通缉任务,140000,372,,1762,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230034,通缉任务,140000,378,,1762,8,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230035,通缉任务,140000,384,,1762,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230036,通缉任务,140000,390,,1762,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230037,通缉任务,140000,396,,1762,9,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230038,通缉任务,140000,402,,1762,10,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230039,通缉任务,140000,408,,1762,10,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230040,通缉任务,150000,414,,1762,10,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230041,通缉任务,150000,420,,1762,11,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230042,通缉任务,150000,426,,1762,11,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230043,通缉任务,150000,432,,1762,11,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230044,通缉任务,150000,438,,1762,12,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230045,通缉任务,150000,444,,1762,12,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
230046,通缉任务,150000,450,,1762,12,1,3000,1716,1,1,300,1756,1,1,500,,,,,,,,,,,,
100100,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,
100101,101,,0,,,,,,,,,,,,,,,,,,,,,,,,,
100102,102,,0,,,,,,,,,,,,,,,,,,,,,,,,,
100103,103,,0,,,,,,,,,,,,,,,,,,,,,,,,,
100104,104,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110001,10001,,0,,5098,1,1,10000,,,,,,,,,,,,,,,,,,,,
110002,10002,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110003,10003,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110004,10004,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110005,10005,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110006,10006,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110007,10007,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110008,10008,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110009,10009,,0,,,,,,,,,,,,,,,,,,,,,,,,,
110010,10010,,0,,,,,,,,,,,,,,,,,,,,,,,,,
100001,主线怪物,3,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100002,主线怪物,4,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7001,1,1,10000,1472,1,1,1,,,,
100003,主线怪物,20,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100004,主线怪物,4,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100005,主线怪物,4,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100006,主线怪物,25,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100007,主线怪物,5,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100008,主线怪物,25,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100009,主线怪物,5,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7007,1,1,10000,1472,1,1,1,,,,
100010,主线怪物,30,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100011,主线怪物,6,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100012,主线怪物,30,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100013,主线怪物,6,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100014,主线怪物,35,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100015,主线怪物,7,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7009,1,1,10000,1472,1,1,1,,,,
100016,主线怪物,400,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100017,主线怪物,80,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7010,1,1,10000,1472,1,1,1,,,,
100018,主线怪物,90,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7011,1,1,10000,1472,1,1,1,,,,
100019,主线怪物,90,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100020,主线怪物,100,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100021,主线怪物,100,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,7012,1,1,10000,1472,1,1,1,,,,
100022,主线怪物,110,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100023,主线怪物,110,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100024,主线怪物,120,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100025,主线怪物,120,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100026,主线怪物,650,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100027,主线怪物,130,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100028,主线怪物,750,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100029,主线怪物,150,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100030,主线怪物,800,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100031,主线怪物,160,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100032,主线怪物,900,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100033,主线怪物,180,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100034,主线怪物,190,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100035,主线怪物,190,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100036,主线怪物,190,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100037,主线怪物,1050,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100038,主线怪物,210,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100039,主线怪物,230,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100040,主线怪物,1150,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100041,主线怪物,250,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100042,主线怪物,250,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100043,主线怪物,1250,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100044,主线怪物,250,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100045,主线怪物,270,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100046,主线怪物,1350,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100047,主线怪物,270,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100048,主线怪物,290,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100049,主线怪物,290,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100050,主线怪物,310,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,7013,1,1,10000,,,,,,,,
100051,主线怪物,1550,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100052,主线怪物,340,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,7014,1,1,10000,,,,,,,,
100053,主线怪物,340,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100054,主线怪物,360,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100055,主线怪物,360,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100056,主线怪物,1950,0,,3002,1,1,600,3102,1,1,600,3402,1,1,600,1472,1,1,1,,,,,,,,
100057,主线怪物,390,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100058,主线怪物,390,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,50,202008,1,1,50
100059,主线怪物,420,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,50,202008,1,1,50
100060,主线怪物,2100,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100061,主线怪物,420,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7015,1,1,10000,5163,1,1,50,202008,1,1,50
100062,主线怪物,420,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,50,202008,1,1,50
100063,主线怪物,420,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100064,主线怪物,450,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,50,202008,1,1,50
100065,主线怪物,450,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,50,202008,1,1,50
100066,主线怪物,2400,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100067,主线怪物,480,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7016,1,1,10000,5163,1,1,50,202008,1,1,50
100068,主线怪物,480,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7017,1,1,10000,5169,1,1,50,202008,1,1,50
100069,主线怪物,510,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100070,主线怪物,510,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,50,202008,1,1,50
100071,主线怪物,2700,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,50,202008,1,1,50
100072,主线怪物,540,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100073,主线怪物,540,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,50,202008,1,1,50
100074,主线怪物,580,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7018,1,1,10000,5169,1,1,50,202008,1,1,50
100075,主线怪物,2900,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,50,202008,1,1,50
100076,主线怪物,610,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,100,202008,1,1,100
100077,主线怪物,610,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7019,1,1,10000,5169,1,1,100,202008,1,1,100
100078,主线怪物,650,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,100,202008,1,1,100
100079,主线怪物,3250,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,100,202008,1,1,100
100080,主线怪物,690,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,7020,1,1,10000,5169,1,1,100,202008,1,1,100
100081,主线怪物,690,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5157,1,1,100,202008,1,1,100
100082,主线怪物,730,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5163,1,1,100,202008,1,1,100
100083,主线怪物,3650,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,100,202008,1,1,100
100084,主线怪物,730,0,,3003,1,1,400,3103,1,1,400,3403,1,1,400,1472,1,1,1,5169,1,1,100,202008,1,1,100
100085,主线怪物,770,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202008,1,1,100
100086,主线怪物,770,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202008,1,1,100
100087,主线怪物,3850,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202008,1,1,100
100088,主线怪物,770,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,7021,1,1,10000,5159,1,1,30,202008,1,1,100
100089,主线怪物,820,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202008,1,1,100
100090,主线怪物,820,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202008,1,1,100
100091,主线怪物,820,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202008,1,1,100
100092,主线怪物,4300,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202008,1,1,100
100093,主线怪物,860,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202008,1,1,100
100094,主线怪物,860,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,7022,1,1,10000,5159,1,1,30,202008,1,1,100
100095,主线怪物,910,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202008,1,1,100
100096,主线怪物,4550,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202008,1,1,100
100097,主线怪物,4550,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202008,1,1,100
100098,主线怪物,960,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202008,1,1,100
100099,主线怪物,960,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100105,主线怪物,960,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202009,1,1,30
100106,主线怪物,1010,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,7023,1,1,10000,5165,1,1,30,202009,1,1,30
100107,主线怪物,1010,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100108,主线怪物,5050,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202009,1,1,30
100109,主线怪物,1010,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202009,1,1,30
100110,主线怪物,1010,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100111,主线怪物,1120,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202009,1,1,30
100112,主线怪物,1120,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,7024,1,1,10000,5165,1,1,30,202009,1,1,30
100113,主线怪物,5600,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100114,主线怪物,1120,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5159,1,1,30,202009,1,1,30
100115,主线怪物,1120,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202009,1,1,30
100116,主线怪物,5600,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100117,主线怪物,1240,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,7025,1,1,10000,5159,1,1,30,202009,1,1,30
100118,主线怪物,1240,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5165,1,1,30,202009,1,1,30
100119,主线怪物,1240,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100120,主线怪物,1240,0,,3004,1,1,300,3104,1,1,300,3404,1,1,300,1472,1,1,1,5171,1,1,30,202009,1,1,30
100121,主线怪物,6500,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100122,主线怪物,1300,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100123,主线怪物,1300,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,7026,1,1,10000,5173,1,1,10,202009,1,1,30
100124,主线怪物,1300,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100125,主线怪物,1300,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100126,主线怪物,7150,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100127,主线怪物,1430,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,7027,1,1,10000,5161,1,1,10,202009,1,1,30
100128,主线怪物,1430,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100129,主线怪物,7150,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100130,主线怪物,1570,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100131,主线怪物,1570,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100132,主线怪物,7850,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100133,主线怪物,1570,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100134,主线怪物,1570,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100135,主线怪物,1720,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,7028,1,1,10000,5173,1,1,10,202009,1,1,30
100136,主线怪物,1720,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100137,主线怪物,8600,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100138,主线怪物,1720,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100139,主线怪物,1720,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,7029,1,1,10000,5161,1,1,10,202009,1,1,30
100140,主线怪物,1880,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100141,主线怪物,1880,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100142,主线怪物,9400,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5161,1,1,10,202009,1,1,30
100143,主线怪物,1880,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5167,1,1,10,202009,1,1,30
100144,主线怪物,1880,0,,3005,1,1,200,3105,1,1,200,3405,1,1,200,1472,1,1,1,5173,1,1,10,202009,1,1,30
100145,主线怪物,10300,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5161,1,1,10,202010,1,1,10
100146,主线怪物,2060,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5167,1,1,10,202010,1,1,10
100147,主线怪物,2060,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5173,1,1,10,202010,1,1,10
100148,主线怪物,2060,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5161,1,1,10,202010,1,1,10
100149,主线怪物,2060,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5167,1,1,10,202010,1,1,10
100150,主线怪物,10300,0,,3006,1,1,100,3106,1,1,100,3406,1,1,100,1472,1,1,1,5173,1,1,10,202010,1,1,10
100151,主线怪物,150,0,,3001,1,1,1000,3101,1,1,1000,3401,1,1,1000,1472,1,1,1,,,,,,,,
100152,主线怪物,2260,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5975,1,1,10,7055,1,1,5000,202017,1,1,10
100153,主线怪物,2260,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5976,1,1,10,7056,1,1,5000,202017,1,1,10
100154,主线怪物,2480,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5977,1,1,10,7057,1,1,5000,202017,1,1,10
100155,主线怪物,2480,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5978,1,1,10,7058,1,1,5000,202017,1,1,10
100156,主线怪物,2720,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5979,1,1,10,7059,1,1,5000,202017,1,1,10
100157,主线怪物,2720,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,5980,1,1,10,7060,1,1,5000,202017,1,1,10
100158,主线怪物,2980,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100159,主线怪物,2980,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100160,主线怪物,3260,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100161,主线怪物,3260,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100162,主线怪物,3560,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100163,主线怪物,3560,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100164,主线怪物,11300,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100165,主线怪物,11300,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100166,主线怪物,12400,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100167,主线怪物,12400,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100168,主线怪物,13600,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100169,主线怪物,13600,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100170,主线怪物,14900,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100171,主线怪物,14900,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100172,主线怪物,16300,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100173,主线怪物,16300,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100174,主线怪物,17800,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
100175,主线怪物,17800,0,,3007,1,1,80,3107,1,1,80,3407,1,1,80,1472,1,1,1,,,,,,,,
150000,职业任务,23,5,,,,,,,,,,,,1,,,,,,,,,,,,,
150001,职业任务,190,5,,,,,,,,,,,,1,,,,,,,,,,,,,
150002,职业任务,190,5,,,,,,,,,,,,1,,,,,,,,,,,,,
150003,职业任务,190,5,,,,,,,,,,,,1,,,,,,,,,,,,,
150004,职业任务,190,5,,,,,,,,,,,,1,,,,,,,,,,,,,
150005,职业任务,190,5,,,,,,,,,,,,1,,,,,,,,,,,,,
130000,日常悬赏任务,1440,5,,,,,,,,,,,,,,,,,,,,,,,,,
130001,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
130002,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
130003,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
130004,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
130005,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
130006,日常悬赏任务,3480,5,,,,,,,,,,,,,,,,,,,,,,,,,
