ID,SkillName,NameEffectID,SkillDesc,SkillType,SelectedTarget,Pr,Lv,CastEffectAssetID,EffectAssetID,BeAttackAssetID,StateIDs,isMelee,isPhysic,GroupID,LearnGroup,cost,SkillTargetType,PassiveName,resIconName,resTextName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LearnQuestID,LearnCoin,LevelUpNeedItem,exp,DontCare,LearnLv,SkillBack,SkillIconTex
1021,反击等级6,516,给予物理攻击[ff6000]1.3[-]倍的伤害，50级可用。并且需要进阶为1转职业等级。,SKT_Passive,,96600,6,,,,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,反击,1,30,STT_Self,PAT_None,fanjiIcon_icon,fanjiText,"skill_fanji_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,8,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1.1.0.0
1021,反击等级7,516,给予物理攻击[ff6000]1.4[-]倍的伤害，60级可用。并且需要进阶为2转职业等级。,SKT_Passive,,261600,7,,,,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,反击,1,35,STT_Self,PAT_None,fanjiIcon_icon,fanjiText,"skill_fanji_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,8,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1.1.0.0
1021,反击等级8,516,给予物理攻击[ff6000]1.5[-]倍的伤害，70级可用。并且需要进阶为2转职业等级。,SKT_Passive,,621600,8,,,,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,反击,1,40,STT_Self,PAT_None,fanjiIcon_icon,fanjiText,"skill_fanji_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,8,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1.1.0.0
1021,反击等级9,516,给予物理攻击[ff6000]1.6[-]倍的伤害，80级可用。并且需要进阶为3转职业等级。,SKT_Passive,,1271600,9,,,,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,反击,1,45,STT_Self,PAT_None,fanjiIcon_icon,fanjiText,"skill_fanji_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,8,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1.1.0.0
1021,全体反击,516,给予物理攻击[ff6000]1.7[-]倍的伤害，90级可用。并且需要进阶为3转职业等级。,SKT_Passive,,,10,,,,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,反击,1,50,STT_Self,PAT_None,fanjiIcon_icon,fanjiText,"skill_fanji_1(RECEIVER, ARG0, ARG1, ARG2, ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,8,ICON_zhandou_jinengshifang_04_fanji_1.1.0.0,AF_zhandou_jinengshifang_04_fanji_1.1.0.0
1031,破防等级1,501,给防御中的对象[ff6000]1.20[-]倍损伤，1级可用。,SKT_Active,,100,1,83,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,5,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_1(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,1000,4500,5,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级2,501,给防御中的对象[ff6000]1.43[-]倍损伤，10级可用。,SKT_Active,,400,2,83,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,9,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_2(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级3,501,给防御中的对象[ff6000]1.68[-]倍损伤，20级可用。,SKT_Active,,1300,3,83,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,13,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_3(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级4,501,给防御中的对象[ff6000]1.95[-]倍损伤，30级可用。,SKT_Active,,5300,4,84,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,17,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_4(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级5,501,给防御中的对象[ff6000]2.24[-]倍损伤，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,84,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,23,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_5(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级6,501,给防御中的对象[ff6000]2.55[-]倍损伤，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,84,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,27,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_6(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级7,501,给防御中的对象[ff6000]2.88[-]倍损伤，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,85,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,31,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_7(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级8,501,给防御中的对象[ff6000]3.23[-]倍损伤，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,85,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,35,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_8(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级9,501,给防御中的对象[ff6000]3.60[-]倍损伤，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,85,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,39,STT_AllNoSelf,PAT_None,bengjiIcon_icon,bengjiText,"skill_bengji_9(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1031,破防等级10,501,给防御中的对象[ff6000]3.99[-]倍损伤，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,7,-1,19,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,1,1,破防,1,39,STT_AllNoSelf,PAT_None,bengjiIcon_icon,UniverseText,"skill_bengji_10(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_05_pofang_1.1.0.0,AF_zhandou_jinengshifang_05_pofang_1.1.0.0
1041,乱射等级1,532,[ff6000]3[-]次攻击，于同对象威力递减，1级可用。,SKT_Active,,100,1,83,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,5,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,100,4500,5,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级2,532,[ff6000]4[-]次攻击，于同对象威力递减，10级可用。,SKT_Active,,400,2,83,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,10,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4501,6,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级3,532,[ff6000]5[-]次攻击，于同对象威力递减，20级可用。,SKT_Active,,1300,3,83,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,15,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4502,7,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级4,532,[ff6000]6[-]次攻击，于同对象威力递减，30级可用。,SKT_Active,,5300,4,84,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,20,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4503,8,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级5,532,[ff6000]7[-]次攻击，于同对象威力递减，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,84,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,25,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4504,9,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级6,532,[ff6000]8[-]次攻击，于同对象威力递减，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,84,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,30,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4505,10,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级7,532,[ff6000]9[-]次攻击，于同对象威力递减，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,85,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,35,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4506,11,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级8,532,[ff6000]10[-]次攻击，于同对象威力递减，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,85,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,40,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4507,12,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,乱射等级9,532,[ff6000]11[-]次攻击，于同对象威力递减，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,85,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,45,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,4508,13,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
1041,雷霆箭雨,532,[ff6000]12[-]次攻击，于同对象威力递减，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,7,46,8,ST_Defense;ST_Dodge;ST_ActionAbsorb;ST_Shield;ST_ActionBounce;ST_ActionInvalid,,1,乱射,1,50,STT_All,PAT_None,luansheIcon_icon,luansheText,,"Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)","skill_luanshe_atk(RECEIVER, ARG0, ARG1, ARG2,ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3);skill_luanshe(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5);Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,1,ICON_zhandou_jinengshifang_01_luanshe_1.1.0.0,AF_zhandou_jinengshifang_01_luanshe_1.1.0.0
